x,y,z
-0.9006448852335074,1.0175378007922233,-1.0323457844864445,0.7067665218450978
0.1197437260150192,-0.08207151982467037,-0.29165533212277145,-0.09878831564761148
1.5904711304695185,0.8342061046644542,0.6050695725594606,-0.6468228277370237
-0.20842645043028807,1.2521369322865321,0.024065858616378,0.777541109573201
0.7451091433857431,0.058396509411447306,0.39315504941944934,-0.2971375495752801
0.5106937221651838,1.1738119800092142,0.9568975679826247,-0.7052495103653688
-0.49772625798869985,1.3007276466514772,-0.5361032523554206,0.6035045135643347
-0.630353103161915,0.31063606135656296,0.02139426168737686,-0.11428017660364401
0.7293772805494284,0.8292834224537798,1.7575616852674427,-0.048545860904595894
-0.5812736530967775,0.8133360486569274,-0.9179777335333947,1.0469252571627727
0.14432475601500563,0.16524991942175163,0.3001915274715714,0.2138698857481034
0.9995309619923217,0.9270378918135339,0.786342999678032,-0.7369364316421567
-0.7311661413390483,1.726267875082804,-0.9806964331674842,1.0417819920997426
0.024874622695261077,0.0392780736574592,-0.26764464656020154,-0.5784027062024052
1.2128874550352169,1.3021060990756619,1.3965883468992866,-0.7625042055548779
-0.9727850727273177,0.7956424220153892,-0.5928338159711874,0.3734055393827773
-0.055706148829704184,-0.3851030565524387,-0.8852753405429745,-0.28608021106751597
0.5118469162859296,0.6937920436038579,0.28695884686024375,0.07353322219386527
-0.30555193638356604,1.1667561940168605,-0.6480375893047141,1.0525986970252772
0.26549799051547035,0.28276505277309716,-0.08904964435712813,-0.36394509480997517
0.7169550355001866,0.5395358284358207,1.027998263202846,-0.6197770199147797
-0.5549195110182619,0.9159429536632255,-1.254927682027199,1.0461635460136156
0.49671781533876813,0.16565202566106263,-0.3685078313610655,0.40588155396876674
0.800868142207656,1.0349318088303132,1.3614749903692154,-0.2715930026908483
-0.9655078467303563,0.8664110667989574,-0.6820251017708059,1.082144603695674
-0.08795004789441879,0.14879797856885887,0.6804305108854531,0.6258674283405207
1.2374262904227633,1.621318882469897,0.8246379506591697,-0.5580367711967296
-1.0410748239420204,0.909078632390034,-1.2921609618317764,0.9427439272802238
-0.3865575582131005,-0.11696785283894734,0.4791812927202275,0.050336178244659774
1.178555307549599,0.6709832303884196,1.034365871680092,-0.6824488628496365
-1.2163284336400908,0.9232641938803962,-1.6664598330544003,1.1459839065024433
0.41016122124628035,-0.09879780607321445,-0.816093700887884,-0.05866094992077467
0.5791626979542674,0.2731596261821738,1.073105329713174,-0.5206647282936017
-0.6537162493876445,0.5058177049507571,-1.0306359213690701,1.4786183640134625
0.6857613196068263,0.3324431810839329,-0.9960431534972465,0.37599187192082767
0.32466860647702456,1.0693181169268584,1.028382598953667,-0.23842628851557796
-0.8923211915587635,1.1053698124277258,-1.3949640714424882,1.0707722274256377
0.05699230528064662,-0.1854626711474885,-0.03955097046888921,-0.16076323286675015
0.9963167146552652,0.7673603912795632,0.9683556292845132,-0.5190442602026619
-0.9760676475992918,0.9189400007573362,-0.8638375428218604,0.08112153970989355
0.03179533938636485,-0.49653373220838043,0.07897624098020192,0.0729931149915424
1.145667487017159,0.28648248944305277,0.8640818765984712,-0.423663873044523
-1.1009379435270803,0.9617444859996684,-0.8522812746346745,0.9712858764584071
-0.28107057194722923,0.9494670155209065,-0.39657134745860634,0.02101395512926701
0.9252053443750335,1.8740795123656877,0.686817513557461,0.1533001718077912
-1.1151242759478526,0.3913981597649946,-0.7219836116260379,0.7877290662471577
-0.34278760558998256,0.07834557064228516,-0.096407521124315,-0.1338469330162633
0.5460124068964431,0.4777063272432406,0.8172225863842018,-0.5065096074626052
-1.5896698539027136,0.8287171457888289,-1.1998752036537395,1.0969877510562118
-0.20596791967477965,-0.07520148953446268,0.019113304283543738,-0.6174481695371182
1.4233358147784352,0.5209203754860245,0.40851128638820633,-1.1163224518845922
-1.3425931228927963,1.2373263795896063,-1.5446175755513387,0.6076386328062828
-0.21461973986858204,0.0290844891642411,0.2685807909347907,-0.48339215246237555
1.2847377441133063,1.0987167596315006,1.311784477439381,-0.15177606083135925
-0.8300678114219147,0.9729995495768109,-1.4394475178628356,1.063257533547631
-0.19707473167903752,0.16506561093577915,0.3987438707893147,0.28184402383041157
0.9040238582699326,0.4628580613337948,1.5210228731411282,-0.5237975197653307
-1.9656168732865509,1.3908299897879055,-0.4328640444109536,1.10875314836159
0.07864375634032307,0.013888756365693306,-0.12838274976664607,0.056582416295867105
1.299687734384241,1.5348798223102007,1.5538304633948816,-0.5074837584156163
-1.6068018217593703,1.557723467881133,-0.6106930134744362,1.0310662313063894
-0.1416989291060152,-0.5053025139576278,0.350543620225125,0.18151326909062956
1.3366688962434023,1.228055944827145,0.9876318321292558,-0.5269904237394818
-1.4146958652033848,1.344032865063027,-0.22611764373871068,1.1084890225457595
0.38810754857257374,-0.03919740140725758,-0.746987888612603,0.09369811168138689
1.318350912062733,0.8613535261457046,0.541485714798905,-0.24569634453077777
-0.45664167322509963,1.0681438882478926,-1.26272404575924,0.3961037732664453
0.4193543971536244,0.2853856646111084,0.40967180929991615,0.30021236806863966
1.1113477661467412,0.42742388185913527,1.044929822167843,-0.26661414480966583
-0.837325248001969,1.4047729712904002,-1.2856096558079428,0.9929125183747427
0.08704013896264728,-0.9571653870214493,-0.012227771648323974,-0.026969240639012015
1.4310211616060733,1.6787205532547098,0.9747770874739647,-1.0697208800087874
-1.343912306863312,0.7901921310844294,-0.9520976562642695,0.42048772811329516
-0.03045498826265471,0.3131478637745948,-0.13806071528365244,0.23190339518919376
1.7206198064669622,0.6005361849729216,1.073140070402909,-0.6115377731590066
-0.9481113672516146,1.2261419740930786,-1.474235568717332,1.2707153357605772
-0.48881295942647474,0.2935510921873391,0.7618889389212842,-0.19307664910374867
0.8643017551446471,1.1431053803578932,0.5595893860091194,-0.6225161638226822
-0.8735578070562688,1.3633104411575088,-1.3428365348544589,0.8075534901886826
0.2124450183802695,-0.08105266691255962,-0.6209664253667693,0.11140661642851975
0.3853235452256475,1.0741924297772134,1.05826017859206,-0.1527745499117802
